file_name,d1p,d1v,d1p,d1v,d1p,d1v
bearing/train/section_00_source_train_normal_0264_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0265_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0266_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0267_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0268_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0269_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0270_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0271_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0272_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0273_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0274_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0275_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0276_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0277_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0278_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0279_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0280_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0281_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0282_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0283_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0284_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0285_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0286_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0287_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0288_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0289_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0290_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0291_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0292_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0293_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0294_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0295_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0296_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0297_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0298_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0299_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0300_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0301_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0302_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0303_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0304_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0305_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0306_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0307_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0308_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0309_pro_A_vel_4_loc_C.wav,pro,A,vel,4,loc,C
bearing/train/section_00_source_train_normal_0310_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0311_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0312_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0313_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0314_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0315_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0316_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0317_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0318_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0319_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0320_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0321_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0322_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0323_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0324_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0325_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0326_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0327_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0328_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0329_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0330_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0331_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0332_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0333_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0334_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0335_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0336_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0337_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0338_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0339_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0340_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0341_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0342_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0343_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0344_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0345_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0346_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0347_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0348_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0349_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0350_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0351_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0352_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0353_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0354_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0355_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0356_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0357_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0358_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0359_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0360_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0361_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0362_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0363_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0364_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0365_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0366_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0367_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0368_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0369_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0370_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0371_pro_A_vel_12_loc_C.wav,pro,A,vel,12,loc,C
bearing/train/section_00_source_train_normal_0372_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0373_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0374_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0375_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0376_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0377_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0378_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0379_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0380_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0381_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0382_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0383_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0384_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0385_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0386_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0387_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0388_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0389_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0390_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0391_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0392_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0393_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0394_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0395_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0396_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0397_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0398_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0399_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0400_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0401_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0402_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0403_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0404_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0405_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0406_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0407_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0408_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0409_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0410_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0411_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0412_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0413_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0414_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0415_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0416_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0417_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0418_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0419_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0420_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0421_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0422_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0423_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0424_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0425_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0426_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0427_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0428_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0429_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0430_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0431_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0432_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0433_pro_A_vel_4_loc_D.wav,pro,A,vel,4,loc,D
bearing/train/section_00_source_train_normal_0434_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0435_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0436_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0437_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0438_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0439_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0440_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0441_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0442_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0443_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0444_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0445_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0446_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0447_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0448_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0449_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0450_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0451_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0452_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0453_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0454_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0455_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0456_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0457_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0458_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0459_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0460_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0461_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0462_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0463_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0464_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0465_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0466_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0467_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0468_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0469_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0470_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0471_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0472_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0473_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0474_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0475_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0476_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0477_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0478_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0479_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0480_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0481_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0482_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0483_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0484_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0485_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0486_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0487_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0488_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0489_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0490_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0491_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0492_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0493_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0494_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0495_pro_A_vel_12_loc_D.wav,pro,A,vel,12,loc,D
bearing/train/section_00_source_train_normal_0496_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0497_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0498_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0499_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0500_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0501_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0502_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0503_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0504_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0505_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0506_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0507_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0508_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0509_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0510_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0511_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0512_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0513_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0514_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0515_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0516_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0517_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0518_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0519_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0520_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0521_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0522_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0523_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0524_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0525_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0526_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
